class,generator_edit_method,video_id,split,duration_sec,width,height,fps,codec,bitrate,has_audio,sha256
real,unknown,real-3103,train,9.842,480,360,12.599,h264,700844,True,a79ec21bbeb4ff47309cc9497fdaf71a21c88463f67645767e86d9f1c781848c
real,unknown,real-3104,train,3.337,1280,720,29.97,h264,3897767,True,95058673cca0026ebef92688c1841c811f4bec18253f339c72a4a07a487f4ad6
real,unknown,real-3105,valid,2.139,1280,720,29.917,h264,2956701,True,ee7b1e944ef8b12e05351d5e4fc78acf97d1de38224ce22199e1cfe14758a002
real,unknown,real-3106,train,2.436,1280,720,29.97,h264,2718874,True,3c40660aa3a8155ce9abd0f249d0a21666d4e46da3b6dbf28d7158f95211d1a1
real,unknown,real-3107,train,5.875,1280,720,24.0,h264,2212850,True,33263e297299c8bd083124f7eadb7a58dfff19c88b08f3d1ca7d1b7de403abea
real,unknown,real-3108,train,2.28,480,360,25.0,h264,614175,True,6f6606e85f631d71e91670e9e3e4ab207e7b9cae2cf0c64bace1a7efc2b847d7
real,unknown,real-3109,train,3.88,1280,720,25.0,h264,2365698,True,45720746bfccee933e6e6fa3d1e4f189a6c82232cfa0241b8c2db49b0f7520f2
real,unknown,real-311,train,5.36,480,360,25.0,h264,710658,True,b1151213cd4d9bbbce86a3372317ea6317b0b5ce8c5e59a2dde30bb0d832cefa
real,unknown,real-3110,train,2.402,1280,720,29.97,h264,3465061,True,7eb3b6afff3b306f8a7430e7421349bcf9529f334dbe8267222b0f10f84ccc9b
real,unknown,real-3111,train,5.333,320,240,15.0,h264,398817,True,056727396c086c5258f400e905a0207a5bb34b0ee44d2a45a3835fd8f606c746
real,unknown,real-3112,test,9.943,1280,720,29.97,h264,1677593,True,558c24e7a4ec8440760c988266a5d5fe6313e64d8ac943ec28a711bf3598a1e2
real,unknown,real-3113,valid,3.533,480,360,15.0,h264,399992,True,7da80b00a5423ca9b368b8904d8dae9a333860510d2fedbd1000de6bdb2628f7
real,unknown,real-3114,train,2.803,480,360,29.97,h264,553178,True,47a6da92563bd2f0922ec048136e8f85739f00e378a646b0d8fdb6db307cd783
real,unknown,real-3115,train,2.7,202,360,30.0,h264,436767,True,5e0f151ee0257145adc4d49713baae2491b1dc0bd7ea4334823ea108223534f9
real,unknown,real-3116,test,2.335,1280,720,29.97,h264,6492395,True,1fa1ab056bc94edd2f8d3382962cdf44800de5a904a99b810f0f88b98dd8d750
real,unknown,real-3117,train,3.103,960,720,29.97,h264,2738565,True,51a44169a6ef13f27d54c6f89d146e312817fce95c0b4136984dff6e6e676f91
real,unknown,real-3118,train,2.467,320,240,30.0,h264,591032,True,a462d81edfcb62f52675ffba5096e5ed67b2847cb85d5e4cbc08280fc6e980c6
real,unknown,real-3119,valid,3.483,1280,720,29.0,h264,4913476,True,4353f23fc0b9e9f4a1ce1b4f59eb2fe30d67b4bfcf13c6e31e1b3350a3e9e51d
real,unknown,real-312,train,2.88,1280,720,25.0,h264,1321605,True,ab0abe3df7614948c7f7326ad436527e1fb7e44e292bac639c863d7e2d6aea44
real,unknown,real-3120,train,4.48,1280,720,25.0,h264,1980625,True,e6cce99e02af5864494ab6f30aacabcbdfd2b36029d2c6b99cc4460c0fb572f9
real,unknown,real-3121,train,2.44,480,360,29.917,h264,621053,True,71d655b6838fcc5a20bc1be06907859fcd3b4b8174b9d5391c76c78b9e9fd311
real,unknown,real-3122,valid,3.437,1280,720,29.97,h264,5543228,True,d59a28ca24bee9aec619f0c2eceb56b842c86fba59cb4e409dee13c631f543fc
real,unknown,real-3123,train,2.28,1280,720,25.0,h264,4315119,True,95931aa8570bd49382393cb01d3561f42a1e9426d0d18c0b206a31ef1b6f2a3b
real,unknown,real-3124,train,8.733,1280,720,30.0,h264,2633211,True,613f2ee35aab2c63a325149bd9370b54d8a4b534eb22a6c39eb576ca8b9b011a
real,unknown,real-3125,valid,2.92,640,360,25.0,h264,479723,True,cef5a6d58d30b43b436e83f4a7837c4ca1393e85fa4dc740a40fde50116ead10
real,unknown,real-3126,train,2.669,1280,720,29.97,h264,2104176,True,3e5699191bba5f5d58eff4957d9b7f4a3aa4e63ee305aa57a25dc972feff9f56
real,unknown,real-3127,test,9.909,480,360,29.97,h264,791058,True,a3a80979545296c950653f17292a5d0576a629dad3092e9089bb63248d8f9509
real,unknown,real-3128,train,3.871,480,360,29.97,h264,455445,True,6b7149deee28c777debd92ca98396f45cd5f93973998cc63a06b3cdbe4b1bb9d
real,unknown,real-3129,train,2.269,480,360,29.97,h264,1061009,True,164aaa0c736cabb19a04fc1343a03a03cc2bc10b9bb9f1453c6f0defc9121dc3
real,unknown,real-313,test,3.337,1280,720,29.97,h264,1724657,True,2d7f8ea9227fc5b3b5d8223cb5ca7893c0d81179e51e3992c7f1829a7a1163e0
real,unknown,real-3130,train,3.17,1280,720,29.97,h264,1703302,True,3182db5fd86fb093bf9c80b0e196ea4b08cdab9a4a2ba282e72b5f3a5fa3a6b9
real,unknown,real-3131,train,3.17,1280,720,29.97,h264,4036613,True,af40e768af1786a8d5fcc0d359016d2a920de424b02f61378a55f32d3a9b0a5b
real,unknown,real-3132,train,2.4,1280,720,30.0,h264,3141276,True,ac1978f0fd72b08a9b50ad809887f6554117e78abc2f0127b5af63efdc266e61
real,unknown,real-3133,train,3.467,1280,720,30.0,h264,1328482,True,ed0cf8d6adaf0fa726092d010541c1f5db23fef44104120fa316de1ba72373cb
real,unknown,real-3134,train,2.97,1280,720,29.97,h264,2452936,True,0f98e924258098d2dcc6ef6523736bfb13745b24e2b3573c88dc28ab032f55db
real,unknown,real-3135,train,2.586,1280,720,23.976,h264,4277207,True,0c0787aaf00faa1230ce4840283940b3e448cd7f09ddb0a3d209031d7a93eacc
real,unknown,real-3136,test,2.64,1280,720,25.0,h264,1316012,True,bd3b6dfd0231217d8cd565ae01f6d488f5fcf315b54cfa03efb9ce3b9e84d9a5
real,unknown,real-3137,valid,5.3,1280,720,30.0,h264,1588878,True,5424f19350736db84c520ace855d58b30933c6cdb50b394d963ee9b9cbfd2924
real,unknown,real-3138,train,2.867,480,360,30.0,h264,733079,True,46805a6498f7573309fb3c6841e9b3b9b377ba7a4d9d77481169be8f9a210b7f
real,unknown,real-3139,valid,3.42,1280,720,23.976,h264,2486166,True,cf56700d5e57b0708e635909b2f8442f9c9cf22566459c3b501b2700bc59a776
real,unknown,real-314,train,5.872,480,360,29.97,h264,701433,True,f23086d14cfdd1be81741a4c1313c38e52919b34b3d0af4612151648ca37ebb3
real,unknown,real-3140,train,2.669,1280,720,29.97,h264,1783949,True,4a0e9f8cef31a3ddbfef9bd38179724d211f560a4fcbd7f2cf45fd900effc52d
real,unknown,real-3141,test,2.636,1280,720,29.97,h264,4462590,True,a59c39c71839ce4fd368dceb4bd8f75022831c936eabafb746f25c2711827d79
real,unknown,real-3142,train,2.202,1280,720,29.97,h264,7386142,True,6ba57e012750f594b160810f4fca24c5be25d1358e7829aad88212c6c7f8ad1f
real,unknown,real-3143,train,8.8,1280,720,15.0,h264,4764145,True,91ac899ee3e82b9ce91b5e8b4603eda9cfa6835b1d1ebe460b1465a562b1a691
real,unknown,real-3144,train,2.736,202,360,28.875,h264,443885,True,2827ccaa14bf206f6e20b4b5100cbb8e935008c957ac701cfc1f9a21385fef22
real,unknown,real-3145,test,2.435,1280,720,29.97,h264,3907702,True,9fdf4183568552e18534d8a86fa169c6888e20bb514e0de2cf1a4af8b24befba
real,unknown,real-3146,valid,4.972,1280,720,29.97,h264,1743002,True,6bf5e7ab9f8626ca95597ba4970d4fa2d0986c6a797cfe77aa63346c7c90aa1f
real,unknown,real-3147,train,9.933,1280,720,30.0,h264,1477629,True,2d89e4f6f4bf175cebf9047bba857bad973299ca9a3b14825ed023311f36b778
real,unknown,real-3148,valid,2.667,1280,720,24.0,h264,2983733,True,a940c18236ec174ff4a53d90909b418366b6f5e05fcc52da435fa960ebfb25dc
real,unknown,real-3149,train,2.9,480,360,30.0,h264,670816,True,697057e87c9d24536259d172b90d4073d7f61c8103aaf0160e20d43d5c805255
real,unknown,real-315,test,6.273,1280,720,29.97,h264,2688899,True,3a0c79a0c3f282dc3fcb9db3a65ad643f6747871725653fa236adcab416229a5
real,unknown,real-3150,valid,3.003,1280,720,29.97,h264,3737342,True,a5e519398cab7ac6f7c52f498c309c73a08d185e643a0771975a2491c3e57068
real,unknown,real-3151,train,5.033,640,352,30.0,h264,891476,True,70374f73001e08a4b352d6216723fde6b1b9a74d94877df6aeb5993ae718cd7a
real,unknown,real-3152,train,6.625,1280,720,24.0,h264,1468679,True,7cab3e6a866d5b8272dd43008cb156e52582ddfef010bd7d1f5d0b0c9aaa4c3f
real,unknown,real-3153,train,3.008,406,720,29.917,h264,892577,True,9694216fa6ed4f8f538481005ac49311318070bc053800bcb6cea724522fef44
real,unknown,real-3154,train,3.2,480,360,20.0,h264,577677,True,7978e37e0ab282ebd5e3a5d73817c76db8836adbf8f9f9b5b7aa1e3cb15ec09a
real,unknown,real-3155,test,7.65,480,360,20.0,h264,682894,True,d50b37a97ec857900e3e6323ba4a658410a91229ebf72ac49b71dfefa74f8a11
real,unknown,real-3156,train,2.235,1280,720,29.97,h264,14275747,True,544fe25a3520492d7a227ac48baadd354d56a5ee0a1511a17652cc4b12632a88
real,unknown,real-3157,test,2.6,480,360,30.0,h264,780092,True,b68aa36984425985a648e57ac1ecc0fe7dcf59cb338c9f8e73632035d4a8a19b
real,unknown,real-3158,train,2.435,568,320,29.97,h264,1494091,True,e103948d5a8b63ee13661f799fb7ab4e9ba4e3fb163d822f5c87d6f6198de86a
real,unknown,real-3159,train,4.667,320,240,15.0,h264,301715,True,b89a7afe460f595599faab02a51362d99144f0588eb4d0f9dcf7cb79f8ad089e
real,unknown,real-316,train,2.2,1280,720,25.0,h264,1813665,True,a3db1cda543017d4981bf7873181e3400502ae8a472d87faced3ee6d9329c6fe
real,unknown,real-3160,test,2.42,480,320,29.75,h264,2237755,True,bb81f128c84debfe125da98cc5109679717053130e8210169ad8faa94a750969
real,unknown,real-3161,train,2.233,1280,720,30.0,h264,1607571,True,9718db962c923caf28cf247a498e1e0127ddbceb5b43d4034db408bc707f4b3a
real,unknown,real-3162,train,7.941,1280,720,29.97,h264,2957200,True,e4f4184e651603910e93c92740ff23ffc419c598ef1dd980fbaee28fff9ffe7c
real,unknown,real-3163,train,4.367,1280,720,30.0,h264,1958150,True,33c14a3b387652795a759c62f3643569dfb0884b09bf40e30b10c7f13e1a2f04
real,unknown,real-3164,train,2.2,320,240,30.0,h264,475752,True,d1fb24a8185a1d0f4b5178da36b6d2e99f7640291fc24340327c5c0d10f78205
real,unknown,real-3165,train,2.666,320,240,30.0,h264,713304,True,e6e90420436d87e1f35a6622b8d8c43cabe0969ad11ceeadcd885ba88f68feb1
real,unknown,real-3166,train,3.9,1280,720,30.0,h264,9557493,True,a9dda771d283affcccbf3ce33aa68b4870f0f8acbe922dbe7bce364ca3860773
real,unknown,real-3167,train,2.733,540,360,30.0,h264,715209,True,14f2e0adddd79aa2c2c1bad52e19382dd0a5b64587214f1fd72632537a25188e
real,unknown,real-3168,train,2.636,1280,720,29.97,h264,6385312,True,34434e9e0cef5793997b878c6054459983a8385b27ae07084243fdfc1e2568da
real,unknown,real-3169,train,9.909,1280,720,29.97,h264,3193522,True,2a3ab5aaf931fbe04a9a9305124fcdc696f298beadb99135cc7e9c0d3fe40b0e
real,unknown,real-317,valid,3.433,1280,720,30.0,h264,1920827,True,69b36ca752e12e5876586c83dbf7a60bc3be3e6c09108fdedcd6cd9d0d531dc3
real,unknown,real-3170,train,5.533,1280,720,30.0,h264,2890115,True,138a59f2b1a2bf16c085d0b94235171933b387d0f3f8b015a102ee99bcd1750a
real,unknown,real-3171,train,2.5,480,360,30.0,h264,506524,True,9c87e55330e2230cb626c3df8d7d231bb1dbdbb589d6c8cef31fe1016bd0db29
real,unknown,real-3172,train,4.604,1280,720,29.97,h264,1956920,True,7afd4f770dbc71c4b224cde5d574013276863acf946048f40f1388af20185109
real,unknown,real-3173,train,3.337,1280,720,29.97,h264,2791027,True,e4614ec89de82d177faa7a207ab80f7e03ebb58c763fbb80f0d8eb8160e21d8e
real,unknown,real-3174,valid,5.038,1280,720,29.97,h264,2599721,True,c6989c0f84dc2e5c9f6e33faa956047d1b9aac4bfe40800f21dc95766f557865
real,unknown,real-3175,train,2.1,1280,720,30.0,h264,2479440,True,8bf427d8dd3331ab5b07fdc2c024b12e447f8042f059641097f37b5027776954
real,unknown,real-3176,train,2.569,1280,720,29.97,h264,2749667,True,1a8b859c368851b8c9a27dcd154f880399e57c20f5d92421664d024735040ccb
real,unknown,real-3177,train,4.8,480,360,29.999,h264,871277,True,a4b4c3951808d135945f807516c25bcba3d69ed5d9d7905b212ae6d5d2d13e2f
real,unknown,real-3178,valid,3.233,640,360,30.0,h264,1099580,True,b98d8fe3c1e36478c0ea01fe9e790bc8a347661896df3620c6e4a91fd318f14c
real,unknown,real-3179,train,8.633,480,360,30.0,h264,883384,True,f6f60f83dcf33deaeb25e62ef35546ec17217ef1f68dd5fec74bce99f8981859
real,unknown,real-318,train,7.066,1280,720,30.0,h264,3730552,True,208f98af251678adf3e8d42ecaf4ce8ff236b482598a8fb678cef12f23e37856
real,unknown,real-3180,train,5.36,320,240,25.0,h264,211770,True,f5a7839b18a93a167b4cf9e9ecb2e800ac8993d420b1c95edcf95fde4111ed17
real,unknown,real-3181,train,3.637,1280,720,29.97,h264,2698982,True,fc1bf36ab756fd9d1e2e808a049c0b24598f1d10637d0db65280cddc791de188
real,unknown,real-3182,train,7.274,1280,720,29.97,h264,548758,True,dbbc7a807096e1ccf05c16a6b1f4191e88799233144cd5b3543f96679e40f998
real,unknown,real-3183,train,3.867,1280,720,30.0,h264,2662245,True,248464a637cdd548f563d51492206ced7bce8f1c8a2a595c936f50949217bc52
real,unknown,real-3184,test,2.267,320,240,30.0,h264,510416,True,ebff65d1cf38f7b15a5b4df5102719b212183ab1fa767b5c98f75f0780d33a1a
real,unknown,real-3185,train,3.034,1280,720,29.667,h264,2395138,True,712506cd2ec77833cb15b8ab4850d3e46b310211efd7c38c6b3c0e75b8c1d6a0
real,unknown,real-3186,test,6.4,1280,720,25.0,h264,1335103,True,368dacd187be45db64da48da46ba8d9d866066f99c173fda148177b8e95afd3b
real,unknown,real-3187,train,2.2,1280,720,30.0,h264,2355258,True,e0441e97a61f36f947f5379c17e8037dd735d9c5d9315fad3e3361ce67aa206f
real,unknown,real-3188,train,2.102,480,360,29.97,h264,527756,True,c9ff9a555e09b8c2b5821a2c1dd6f315b1f2cf0adeeab4ae296df91f4ff18b75
real,unknown,real-3189,train,2.252,1280,720,23.976,h264,1486163,True,13eb2de6ede3454ef40f5db746a0a7a236e7465bf1296cdc4b673cff3d6a91a2
real,unknown,real-319,train,6.306,1280,720,29.97,h264,1443189,True,758bde82a7803778929633faca2de4f775bd149ea703d43007a9444a5a619fcf
real,unknown,real-3190,train,9.933,1280,720,30.0,h264,3844011,True,b239a69d6ee6c31e19ecf56d981173a4f215040a03bc2e9da84be0ee1a459a0f
real,unknown,real-3191,train,9.8,600,360,10.0,h264,455649,True,45f3b150af0c70ee61575c2311b8a3076bfbab094668671c28b0328651a0747a
real,unknown,real-3192,train,3.069,480,272,29.97,h264,638996,True,5d3ed547770d17f1a61a301bdcc44fa611609481e2a780c7d51d5b6a108422dc
real,unknown,real-3193,train,2.202,1280,720,29.97,h264,3991095,True,498919ccb901a6a9d5773985fbef1bc5028dfe0b23a91a856ac239e32d623383
real,unknown,real-3194,train,5.76,1280,720,25.0,h264,1844186,True,597697c5b5aa38c23578279a2131bcb86582331be6d1fd12223f82c575315247
real,unknown,real-3195,test,2.64,1280,720,25.0,h264,1647445,True,c5df88e40ae17e2cfbf6988be0e3512149e2655752d3243a1a0dd72fd7a7c272
real,unknown,real-3196,train,3.1,568,320,30.0,h264,1488885,True,fc9b5d11a3dc413a5167b79c7a6760a8b78340ba5e0e3d9c99dbdadfadeaac23
real,unknown,real-3197,train,2.402,1280,720,29.97,h264,2258025,True,5edd4f077568a3e6e57b324d1b920ba2fb8d58cfcf8a0f79beb437f6ebf46adc
real,unknown,real-3198,train,5.705,1280,720,29.97,h264,1247638,True,6d767ca829c644b21801ee46b08ff0972261e33a5502bad56e001f717102c251
real,unknown,real-3199,train,2.87,1280,720,29.97,h264,1574449,True,415488e9afe047793f532c744c99d0f429a612fc3d983852a9e8e713a54ef0a6
real,unknown,real-32,train,9.926,480,360,14.91,h264,732373,True,19244f205aad7a5513f748d6c43f1be5ca31bb9ddead9a8e0fd3da6759a0f4c0
real,unknown,real-320,train,2.069,1280,720,29.97,h264,1656163,True,d8500bdd13057c82449cc532ee9312ba002ed2424d9dda5ade8e079cb53c73a1
real,unknown,real-3200,train,5.64,1280,720,25.0,h264,1107075,True,6f33f8b1b9ac08b536f96bf833dbb28bb0e84361accdf103b1bfd1d348df3d58
real,unknown,real-3201,train,2.916,406,720,24.0,h264,1096314,True,391c0e9e46f0a5dee99826ae4aaea6932d0731e4ee09f18a2abf3c97ec35b484
real,unknown,real-3202,train,2.933,1280,720,30.0,h264,2453734,True,187a80e126e7afa0831de2a3c6cd1114715cd5997cd1c246528a5164f5676a51
real,unknown,real-3203,train,2.92,1280,720,25.0,h264,1829057,True,e011c13df310f90d86e8597b67830082788dffed370bb2fb8c4d95b90eaa9c95
real,unknown,real-3204,valid,2.369,1280,720,29.97,h264,1608475,True,f93319c6b7cfc3b3f90ae779d6123f8725138d52b9d55bee0b66efafaa9361b0
real,unknown,real-3205,train,4.533,320,240,15.0,h264,300003,True,0b0f021fe126643700e5a365921019608e55af578a1834e9a7b8231f5d4b8b33
real,unknown,real-3206,train,3.07,1280,720,29.97,h264,921268,True,56e345659dfec6c7aaac0e55da0eca65bf3cb57c47294f83627782d24fa66f10
real,unknown,real-3207,valid,5.16,640,360,25.0,h264,1081792,True,2ff07187b3d27109e9b286777172b712cbb0623d46a14f542abd7cf6d378597b
real,unknown,real-3208,train,3.337,640,360,29.97,h264,771215,True,c8c93641b666fe0bae65fe6993616d7f21d9ca67efd0617a32cca0b3f862954f
real,unknown,real-3209,train,3.533,1280,720,30.0,h264,1996377,True,3b2dc9c8bb021b379edfaab5ad9de68830c298465bc22ad36a4f5b9ec322be55
real,unknown,real-321,train,3.08,480,360,25.0,h264,401818,True,3d63200965f63c422edf732404af3ce85c5a75f2ea932a822d57ce6ffc57d3e8
real,unknown,real-3210,train,5.851,1280,720,23.583,h264,3410670,True,c7bfc72c288f4de6c66ad035b8e2ee300248104cc2551be97984a2a82fe52a37
real,unknown,real-3211,valid,4.466,1280,720,30.0,h264,3344131,True,c7e606d1608c2bfdaa9e7c7458616dc338b04a00f98a593e4855e5d59c9bd4a6
real,unknown,real-3212,train,3.72,480,360,25.0,h264,556802,True,b1ae44a29bb6aebd910b6804c9d410be951259cdadbde7d60b1affd12d87132c
real,unknown,real-3213,train,3.933,480,360,15.0,h264,659607,True,8a54d41a5f69bbd45cf138612954941f1f33de595ab562bf0b8d1e4cf3ef111c
real,unknown,real-3214,train,2.139,540,360,29.917,h264,1021564,True,274018c945f6e22fe42c68e98673dc102a6813c9aa48adcd57580f2cf74a30cc
real,unknown,real-3215,train,2.069,1280,720,29.97,h264,1091334,True,bfd4e8977aa9c5ec2e28a90d31eb8533385f4e2e6c0fc2f8b5ad9d44c2a2ba52
real,unknown,real-3216,train,8.1,480,360,30.0,h264,364484,True,7e83703d41404c3432fee52c7470e8248dcf997a1103ad6b57d57e659883340f
real,unknown,real-3217,train,5.147,406,720,29.917,h264,1378199,True,6aa8ec13b487af13c960cf2712b0410bbf419097c4cd5a263bfb241ae6786e56
real,unknown,real-3218,train,5.75,480,352,28.0,h264,383942,True,17b6e86bada9595f22e724fd8a747cab840d734515a3720d754f59ae261c511f
real,unknown,real-3219,valid,6.2,1280,720,30.0,h264,2359383,True,817813324b6611cf3bb2f3abaf3850f76258789aa2ee6ba6fafea4e95182af7a
real,unknown,real-322,test,9.933,1280,720,30.0,h264,2517659,True,8e981d3cb717f45dce6a2d8031fc2e97732009cb2055202f9ae64912f6e6acf3
real,unknown,real-3220,train,2.436,406,720,29.97,h264,1619126,True,797d601cdea4aa5daadc801f1f30d9d196893535c392eebb7450f6e478a97875
real,unknown,real-3221,train,2.708,1280,720,24.0,h264,1648258,True,52cbe7df776d63528185cbd5d7232e05723a65bd8b75500c9166b6b7ae1afcce
real,unknown,real-3222,train,2.9,480,360,30.0,h264,399528,True,fbf37c5974afecf3a704b61e1a4c23bba94bc8a62b7e14937a0dd637482aa38e
real,unknown,real-3223,train,2.5,1280,720,30.0,h264,2104620,True,a2aa0025e5cc82641f032f228cccd6371b6c20a44f8c6e2469b56e2c8c556e5b
real,unknown,real-3224,train,2.458,960,720,24.0,h264,4392516,True,ca0c1fdfd4f5d2b2a5d05e676d4469a4eec6798101a22855155c734e26f6a505
real,unknown,real-3225,train,4.371,1280,720,29.97,h264,4168596,True,70077bba942baea0f5b0f22e51612bdd7456bfb61694ac36ce4448e806ad75ff
real,unknown,real-3226,test,2.402,1280,720,29.97,h264,2303543,True,e58bc7528fc3610d787c90fdd741701b1c5c818ff340610cf653260024ddb207
real,unknown,real-3227,train,7.68,1280,720,25.0,h264,1712730,True,d561b6a51df5e6fb8cb3ad4bc3440f305c9ed52acd31c84f83b8001baace8efa
real,unknown,real-3228,train,9.933,1280,720,30.0,h264,1380611,True,bff190d13a61f5de60c77c4d9c7e7f206a558c0cff0a5c49cfdc9f64c9b65a59
real,unknown,real-3229,test,3.17,480,264,29.97,h264,1243671,True,21c4fcafaad957a462f5291a1ac73e192a1d19a89324bf76dfbef56aae692a34
real,unknown,real-323,train,9.243,960,720,29.97,h264,1198244,True,22623acef63bb651561e5efa8ba502cfd8820fa56c66f8dc578107f502ce9a50
real,unknown,real-3230,train,3.837,1280,720,29.97,h264,1607920,True,eaaabd446ae2e1f0c78d608b9a382c0702024f54f0c01fa8ea7425243956c712
real,unknown,real-3231,train,7.43,406,720,25.167,h264,1227171,True,f56f7c3479c2b5fbd8e23de704b565cc936614d9e3b47236cf10b8431190879c
real,unknown,real-3232,train,4.838,1280,720,23.976,h264,2348838,True,405113dd79c4af01cc351da3687e5ffb1d68f22a4f69ffc4b51cbe40d3f34fea
real,unknown,real-3233,train,5.806,1280,720,29.97,h264,4219346,True,b5846e04e1a02fc52d5cfbd60ac32719b8b61b03840367688327bf440e51fd53
real,unknown,real-3234,train,7.233,1280,720,30.0,h264,2304477,True,91cb724ee54c9eaf67b93554f36ff44333f496759873818c3fc63de2025052a5
real,unknown,real-3235,valid,4.2,1280,720,30.0,h264,5484249,True,235cb378e58a16f3a65e2019e0b855854c4615fac986647946641e54972acdb4
real,unknown,real-3236,train,2.202,982,720,29.97,h264,1208072,True,85adb5d7abacc87abb0647c837a01aab21019cf6df41dd4a53f38bb44aa7681f
real,unknown,real-3237,valid,5.333,320,240,30.0,h264,400816,True,540451df69fd2fe08ad7f6d1515969995a9517dca6a53b5486927bad7546c2bf
real,unknown,real-3238,train,9.92,1280,720,25.0,h264,1877832,True,f0b536d832f1ba0f260601d51cc6f9b799f7a13c00a64c1f1e3185aba7b47648
real,unknown,real-3239,train,3.604,1280,720,29.97,h264,2298765,True,bd1605bef99b4486c43c3d92732dedc98482012b285e327dbc0fe0e82fd52be8
real,unknown,real-324,test,6.867,1280,720,30.0,h264,1187220,True,cd995576ebe020ff61be60ebcbe3a7b7e92617c4547bbbb551d13d468a731ead
real,unknown,real-3240,train,2.235,1280,720,29.97,h264,5221966,True,71fbadbed1719e68e7015181ac2d6a20af4c31ed681e64eabdb976f1eea6e301
real,unknown,real-3241,train,3.103,480,360,29.97,h264,1655593,True,cde95b71a93427d6fb7a1698d59ea6c845e233a0cc950ba61c49ea3289fd5810
real,unknown,real-3242,valid,3.5,1280,720,30.0,h264,1597586,True,a39b5cf67a493f6cc57c520d22af4680ad4d8014143ca6b0941709b61dbf1784
real,unknown,real-3243,train,3.57,1280,720,29.97,h264,1813281,True,a74d348b458aba4675912eb3fef4b9d70f559adf13a4ca0b9aa758232c634cf1
real,unknown,real-3244,train,3.236,1280,720,29.97,h264,2537176,True,4590120be26030749ee450259fa7a1375e9fcb67c86ff2712f6126212b2caf9e
real,unknown,real-3245,train,2.436,480,360,29.97,h264,813565,True,57cc2f25f9810a16d5c8ebfa872c5f57b7bbb3a16cc232e2b55249641e7cbdfe
real,unknown,real-3246,train,9.885,1280,720,23.974,h264,1123544,True,426011af8e334f0f26c43a4db8f585dc38cdc127607edd95b808bb6310c3f10e
real,unknown,real-3247,test,4.467,1280,720,30.0,h264,2512694,True,a4c6c292a683ed5f5fcb56a212978ec3c4f7266014a56ceb2667bad96994dbc9
real,unknown,real-3248,valid,2.28,1280,720,25.0,h264,1342656,True,0696fe8aeebbc583d0a1334f4321deeea0a58fea58484bfa80873a4618d1a599
real,unknown,real-3249,train,2.516,480,288,29.417,h264,653467,True,507f4ad6e09d2cacec34470f80543b6a2d6d2688087c52b37a7df0225d1fe28b
